,index,LONGITUDE,LATITUDE
15807,1639,-7592.718600001186,4864984.430299997
2906,1640,-7404.4642999991775,4864809.152999997
11062,1641,-7510.211205821484,4864949.287095763
9946,1642,-7596.20320000127,4864981.900200002
10010,1643,-7635.040800001472,4864986.063900001
14090,1644,-7373.052799999714,4864844.886500001
16637,1645,-7596.648699998856,4864983.354699999
18460,1646,-7643.428199999034,4864927.950800002
18250,1647,-7638.84319999814,4864999.3684
18819,1648,-7377.078269988298,4864842.961438999
5890,1649,-7439.543800000101,4864864.079400003
13211,1650,-7352.520300000906,4864833.494800001
4206,1651,-7332.108800001442,4864822.170999996
16906,1652,-7587.102299999446,4864986.090999998
16450,1653,-7656.487500000745,4864938.089500003
6101,1654,-7469.328741654754,4864834.110160768
17837,1655,-7611.129000000656,4864977.622000001
9819,1656,-7615.527699999511,4864982.2821
7376,1657,-7524.514299999922,4864934.194600001
8124,1658,-7639.35000000149,4865001.098099999
11097,1659,-7391.930192384869,4864841.240641914
16844,1660,-7661.896899998188,4864934.618799999
11915,1661,-7339.191616758704,4864755.2508204505
5739,1662,-7359.297899998724,4864837.255099997
18117,1663,-7589.062399998307,4864985.529100001
11297,1664,-7635.040800001472,4864986.063900001
2357,1665,-7318.341099999845,4864814.532499999
4667,1666,-7342.435300000012,4864756.9575999975
11560,1667,-7390.184700001031,4864838.919100001
6850,1668,-7424.812344465405,4864862.992156811
19731,1669,-7526.32009748742,4864919.688647747
4130,1670,-7429.617124881595,4864899.692378685
11734,1671,-7362.783199999481,4864764.929499999
9245,1672,-7541.168800000101,4864920.726800002
10239,1673,-7330.786899998784,4864821.437299997
7990,1674,-7345.42330000177,4864829.557700001
8792,1675,-7559.78200000152,4864871.373499997
2124,1676,-7367.458799999207,4864841.782799996
19106,1677,-7352.555199999362,4864833.5141
5945,1678,-7322.620947800577,4864812.722818367
3979,1679,-7426.627799998969,4864896.057800002
732,1680,-7397.859799999744,4864783.668200001
7342,1681,-7650.165600001812,4864937.056900002
8034,1682,-7661.735899999738,4864938.303900003
12978,1683,-7367.458799999207,4864841.782799996
3766,1684,-7323.550653945655,4864827.719507538
79,1685,-7392.357000000775,4864780.615599997
4564,1686,-7439.624499998987,4864864.1263
14810,1687,-7345.42330000177,4864829.557700001
4509,1688,-7450.481994569302,4864817.724448785
11565,1689,-7386.640258736908,4864845.965452015
333,1690,-7519.152399998158,4864949.532200001
14781,1691,-7408.714525613934,4864892.911716394
5183,1692,-7405.681699998677,4864801.905699998
14905,1693,-7366.2424000017345,4864841.108000003
19293,1694,-7310.764899998903,4864807.6461
19357,1695,-7470.539500001818,4864863.624300003
7091,1696,-7351.981125298887,4864843.493344098
19835,1697,-7331.463799998164,4864768.513700001
2188,1698,-7359.331099998206,4864837.273500003
12080,1699,-7506.559300001711,4864862.569799997
17541,1700,-7684.298099998385,4864931.813000001
17960,1701,-7641.28579999879,4864920.750600003
15609,1702,-7460.767900001258,4864810.030100003
4292,1703,-7391.930192384869,4864841.240641914
10242,1704,-7345.42330000177,4864829.557700001
16135,1705,-7661.753100000322,4864938.275399998
214,1706,-7348.012899998575,4864758.103299998
6814,1707,-7366.256599999964,4864841.115900002
8431,1708,-7360.497299998999,4864837.920500003
16155,1709,-7633.205600000918,4864965.108800001
19413,1710,-7470.539500001818,4864863.624300003
3156,1711,-7406.063099998981,4864788.219300002
8049,1712,-7646.244600001723,4864925.928999998
5052,1713,-7537.092713735998,4864945.534232535
106,1714,-7355.670499999076,4864760.262000002
13398,1715,-7330.668299999088,4864825.926600002
14902,1716,-7373.052799999714,4864844.886500001
19438,1717,-7496.900899998844,4864897.221900001
15958,1718,-7632.1528999991715,4864981.863899998
17695,1719,-7643.2014999985695,4864947.990599997
6327,1720,-7469.88919999823,4864815.057400003
11059,1721,-7510.211205821484,4864949.287095763
5099,1722,-7537.092713735998,4864945.534232535
11147,1723,-7324.080699998885,4864817.717
19598,1724,-7527.402600001544,4864929.238300003
1528,1725,-7524.570399999618,4864934.093000002
5808,1726,-7435.1799000017345,4864861.733400002
965,1727,-7377.651299998164,4864772.941299997
8028,1728,-7645.088700000197,4864948.9595
1662,1729,-7395.213199999183,4864786.255099997
455,1730,-7559.78200000152,4864871.373499997
5868,1731,-7425.643800001591,4864873.167099997
7531,1732,-7315.743400000036,4864802.071500003
15291,1733,-7423.060899998993,4864877.686099999
18240,1734,-7637.175999999046,4864901.254699998
14004,1735,-7338.663300000131,4864826.254299998
14590,1736,-7360.497299998999,4864837.920500003
11552,1737,-7549.37943457067,4864878.413713895
17437,1738,-7611.056499999016,4864981.801700003
13027,1739,-7377.846599999815,4864852.802199997
6867,1740,-7469.88919999823,4864815.057400003
14797,1741,-7374.897300001234,4864855.5392
10093,1742,-7372.802999999374,4864849.302699998
10902,1743,-7633.469399999827,4864965.338399999
17854,1744,-7639.35000000149,4865001.098099999
16828,1745,-7691.338399998844,4864928.212899998
12843,1746,-7502.8467999994755,4864860.1862
19888,1747,-7516.841499999165,4864889.291000001
13968,1748,-7375.028700001538,4864855.459899999
14544,1749,-7363.986104570329,4864850.150565036
3649,1750,-7332.108800001442,4864822.170999996
9161,1751,-7555.236299999058,4864885.3138
16527,1752,-7644.034899998456,4864930.066799998
8509,1753,-7669.247800000012,4864936.126800001
173,1754,-7347.108300000429,4864748.045599997
10104,1755,-7359.331099998206,4864837.273500003
335,1756,-7510.437173217535,4864949.251416706
5154,1757,-7435.065400000662,4864861.6708
7615,1758,-7643.993799999356,4864930.197999999
19222,1759,-7314.611699998379,4864800.712399997
16164,1760,-7639.180100001395,4864913.130099997
399,1761,-7398.11080000177,4864785.8972999975
8564,1762,-7640.289599999785,4865009.164800003
15917,1763,-7675.371700000018,4864932.7897000015
749,1764,-7369.414400000125,4864767.887100004
611,1765,-7411.2507000006735,4864792.7678999975
13282,1766,-7367.458799999207,4864841.782799996
7277,1767,-7643.428199999034,4864927.950800002
8777,1768,-7519.0086999982595,4864949.4529
12068,1769,-7384.873199999332,4864780.518600002
16509,1770,-7636.6660999991,4864991.7337
13653,1771,-7336.2989999987185,4864829.050399996
5178,1772,-7404.436200000346,4864808.869900003
7719,1773,-7639.180100001395,4864913.130099997
11215,1774,-7661.896899998188,4864934.618799999
3089,1775,-7348.898200001568,4864756.556000002
16404,1776,-7691.338399998844,4864928.212899998
19271,1777,-7366.751436967403,4864837.214649305
16343,1778,-7609.25039999932,4864978.160700001
3189,1779,-7347.108300000429,4864748.045599997
8146,1780,-7616.9461999982595,4864980.0132
8150,1781,-7646.286299999803,4864932.3486
6403,1782,-7443.87767707184,4864873.551518895
7569,1783,-7367.458799999207,4864841.782799996
13002,1784,-7523.49450000003,4864951.885399997
11845,1785,-7404.835700001568,4864808.159000002
19525,1786,-7336.944299999624,4864764.039300002
15260,1787,-7425.090500000864,4864858.286499999
16897,1788,-7594.264100000262,4864982.456100002
10148,1789,-7510.211205821484,4864949.287095763
16736,1790,-7596.20320000127,4864981.900200002
6686,1791,-7457.927200000733,4864831.290899999
17794,1792,-7633.04149999842,4864971.012100004
3739,1793,-7439.624499998987,4864864.1263
19263,1794,-7367.409899998456,4864841.755599998
5866,1795,-7423.048200000077,4864877.709100001
7890,1796,-7510.211205821484,4864949.287095763
10199,1797,-7377.29603530094,4864860.055810973
5812,1798,-7405.681699998677,4864801.905699998
1562,1799,-7510.613928113133,4864872.71367608
19588,1800,-7559.524500001222,4864887.665399998
5626,1801,-7353.695300001651,4864834.147
17836,1802,-7603.565099999309,4864979.790100001
19370,1803,-7474.607500001788,4864866.886100002
2755,1804,-7390.435400001705,4864835.897
16790,1805,-7639.7153999991715,4865007.160400003
2694,1806,-7355.670499999076,4864760.262000002
17853,1807,-7640.98050000146,4865006.785599999
19294,1808,-7304.483600001782,4864820.875299998
17609,1809,-7635.040800001472,4864986.063900001
18111,1810,-7618.763300001621,4864975.433799997
5763,1811,-7414.873469986021,4864881.276651077
4724,1812,-7311.829500000924,4864805.7271
14115,1813,-7541.168800000101,4864920.726800002
15039,1814,-7469.871500000358,4864864.364799999
10677,1815,-7308.779111966491,4864804.134827018
9840,1816,-7684.28240000084,4864931.8413999975
11775,1817,-7366.449900001287,4864770.297300004
18065,1818,-7656.559099998325,4864938.028999999
16105,1819,-7616.670099999756,4864979.499200001
7295,1820,-7682.559099998325,4864932.3116
9551,1821,-7594.736999999732,4864983.902400002
4099,1822,-7450.481994569302,4864817.724448785
2213,1823,-7405.079300001264,4864791.728799999
10805,1824,-7645.041900001466,4864948.917999998
16648,1825,-7640.289599999785,4865009.164800003
3339,1826,-7372.802999999374,4864849.302699998
5919,1827,-7408.338870193809,4864811.529825352
10544,1828,-7377.096400000155,4864854.1538999975
2348,1829,-7345.42330000177,4864829.557700001
13338,1830,-7309.517499998212,4864813.293499999
9952,1831,-7594.736999999732,4864983.902400002
19015,1832,-7359.297899998724,4864837.255099997
19707,1833,-7331.463799998164,4864768.513700001
5149,1834,-7443.87767707184,4864873.551518895
17433,1835,-7607.247600000352,4864978.546700001
15434,1836,-7316.4574000015855,4864800.7843
13967,1837,-7380.934599999338,4864847.235600002
8241,1838,-7682.084399998188,4864930.865400001
18707,1839,-7390.734700001776,4864835.035099998
16842,1840,-7675.352499999106,4864932.862899996
14805,1841,-7353.723400000483,4864834.1625000015
9591,1842,-7667.351799998432,4864936.670500003
19715,1843,-7516.198399998248,4864889.940200001
14522,1844,-7366.037799999118,4864845.549400002
7927,1845,-7381.686900001019,4864845.7553
2683,1846,-7376.401000000536,4864773.852899998
17996,1847,-7616.688900001347,4864976.028099999
15131,1848,-7316.90680000186,4864818.291699998
15055,1849,-7424.301600001752,4864859.706600003
16727,1850,-7616.688900001347,4864976.028099999
16421,1851,-7643.428199999034,4864927.950800002
15890,1852,-7641.812399998307,4864922.313900001
16722,1853,-7646.286299999803,4864932.3486
8043,1854,-7675.352499999106,4864932.862899996
6645,1855,-7332.154229257256,4864832.493940249
14984,1856,-7408.714525613934,4864892.911716394
1521,1857,-7515.720955301076,4864863.515449725
14016,1858,-7394.577824883163,4864836.924705662
14915,1859,-7330.786899998784,4864821.437299997
5033,1860,-7314.611699998379,4864800.712399997
8847,1861,-7310.029500000179,4864815.141199999
15867,1862,-7669.247800000012,4864936.126800001
19091,1863,-7367.409899998456,4864841.755599998
2527,1864,-7356.611999999732,4864840.320100002
6839,1865,-7300.818990092725,4864817.599367015
3594,1866,-7427.111388426274,4864903.13028191
11929,1867,-7318.341099999845,4864814.532499999
3908,1868,-7309.849300000817,4864812.695299998
12041,1869,-7362.783199999481,4864764.929499999
11891,1870,-7323.550653945655,4864827.719507538
1675,1871,-7338.009399998933,4864757.397500001
15217,1872,-7360.497299998999,4864837.920500003
9401,1873,-7640.703999999911,4864913.5625
9955,1874,-7616.9461999982595,4864980.0132
18056,1875,-7684.298099998385,4864931.813000001
2056,1876,-7390.435400001705,4864835.897
15980,1877,-7635.040800001472,4864986.063900001
18991,1878,-7390.548551443964,4864840.4913816005
8547,1879,-7596.20320000127,4864981.900200002
8639,1880,-7596.648699998856,4864983.354699999
4556,1881,-7435.137299999595,4864861.710100003
10209,1882,-7323.883299998939,4864822.1624
6087,1883,-7425.643800001591,4864873.167099997
19802,1884,-7485.468600001186,4864874.716200002
16060,1885,-7637.175999999046,4864901.254699998
19408,1886,-7474.607500001788,4864866.886100002
9839,1887,-7669.233500000089,4864936.154799998
5349,1888,-7422.316300000995,4864895.611699998
16619,1889,-7618.763300001621,4864975.433799997
18484,1890,-7691.338399998844,4864928.212899998
5364,1891,-7435.065400000662,4864861.6708
16968,1892,-7633.04149999842,4864971.012100004
14382,1893,-7311.919399999082,4864808.963799998
1896,1894,-7329.376800000668,4864825.210199997
15246,1895,-7469.871500000358,4864864.364799999
10923,1896,-7587.102299999446,4864986.090999998
7117,1897,-7311.829500000924,4864805.7271
10351,1898,-7637.177999999374,4864993.520599999
18173,1899,-7632.033700000495,4864987.610399999
13504,1900,-7316.963899999857,4864795.236500002
10139,1901,-7527.402600001544,4864929.238300003
9249,1902,-7545.474832799286,4864929.947813578
3319,1903,-7427.111388426274,4864903.13028191
19477,1904,-7485.468600001186,4864874.716200002
5294,1905,-7411.353135820478,4864802.929530874
9276,1906,-7390.734700001776,4864835.034999996
19331,1907,-7480.315432280302,4864867.4245626405
15657,1908,-7474.670000001788,4864865.918799996
13566,1909,-7310.029500000179,4864815.141199999
8824,1910,-7382.916102800518,4864854.208545767
4224,1911,-7445.557873841375,4864826.589670561
13969,1912,-7377.846599999815,4864852.802199997
11465,1913,-7366.095899999142,4864845.581600003
4427,1914,-7439.624499998987,4864864.1263
16912,1915,-7616.670099999756,4864979.499200001
17890,1916,-7639.35000000149,4865001.098099999
1615,1917,-7559.78200000152,4864871.373499997
13622,1918,-7533.837600000203,4864939.373000003
15635,1919,-7345.42330000177,4864829.557700001
3976,1920,-7410.026599999517,4864887.749600001
5570,1921,-7425.643800001591,4864873.167099997
6023,1922,-7435.067499998957,4864878.1545
1598,1923,-7506.529300000519,4864862.554300003
18743,1924,-7359.913360092789,4864833.420775659
16212,1925,-7641.573199998587,4865008.853
1803,1926,-7408.338870193809,4864811.529825352
18046,1927,-7646.423599999398,4864925.757100001
9469,1928,-7633.292500000447,4864970.058799997
11058,1929,-7519.0086999982595,4864949.4529
13815,1930,-7359.148499999195,4864841.7272000015
16427,1931,-7636.083599999547,4864897.538199998
15592,1932,-7451.040966548026,4864871.193009831
19299,1933,-7320.078899998218,4864794.327799998
15022,1934,-7316.867199998349,4864813.714900002
1732,1935,-7343.733500000089,4864754.510700002
9618,1936,-7390.761199999601,4864835.141000003
772,1937,-7519.152399998158,4864949.532200001
17783,1938,-7656.559099998325,4864938.028999999
13323,1939,-7381.754700001329,4864845.757299997
2332,1940,-7334.819400001317,4864828.229599997
14573,1941,-7383.670200001448,4864842.180799998
8419,1942,-7334.797350611538,4864819.486666389
394,1943,-7413.92139999941,4864785.033399999
7184,1944,-7643.428199999034,4864927.950800002
2595,1945,-7355.670499999076,4864760.262000002
11301,1946,-7640.98050000146,4865006.785599999
4951,1947,-7537.092713735998,4864945.534232535
5128,1948,-7314.611699998379,4864800.712399997
6476,1949,-7311.829500000924,4864805.7271
17264,1950,-7669.247800000012,4864936.126800001
17001,1951,-7616.688900001347,4864976.028099999
17492,1952,-7646.423599999398,4864925.757100001
11618,1953,-7334.797350611538,4864819.486666389
6493,1954,-7435.0553999990225,4864878.1765
13751,1955,-7338.857999999076,4864825.9152000025
5720,1956,-7307.774300001562,4864814.599399999
16305,1957,-7667.339800000191,4864936.697800003
2029,1958,-7318.160399999469,4864814.879600003
14958,1959,-7410.026599999517,4864887.749600001
19794,1960,-7349.475600000471,4864760.880199999
2057,1961,-7380.934599999338,4864847.235600002
6030,1962,-7408.338870193809,4864811.529825352
18677,1963,-7352.348799999803,4864837.954700001
13368,1964,-7366.2424000017345,4864841.108000003
4240,1965,-7450.481994569302,4864817.724448785
6733,1966,-7352.664768945426,4864829.44932691
11505,1967,-7313.731119778007,4864792.063410871
4726,1968,-7318.694800000638,4864795.302100003
7800,1969,-7661.47349999845,4864934.343599997
11250,1970,-7676.643599998206,4864934.006999999
19746,1971,-7352.940799999982,4864762.802699998
871,1972,-7349.279599998146,4864758.806000002
2816,1973,-7380.934599999338,4864847.235600002
14165,1974,-7345.42330000177,4864829.557700001
17384,1975,-7656.762800000608,4864938.025799997
10787,1976,-7646.206399999559,4864932.4318
15085,1977,-7414.916941028088,4864881.27501066
4101,1978,-7458.381099998951,4864852.149700001
13217,1979,-7373.052799999714,4864844.886500001
11774,1980,-7388.524687383324,4864770.582154624
6394,1981,-7423.048200000077,4864877.709100001
19167,1982,-7385.426100000739,4864839.015600003
17693,1983,-7634.50039999932,4864984.319200002
19697,1984,-7408.565699998289,4864796.707199998
11312,1985,-7631.815499998629,4864988.132799998
2288,1986,-7376.401000000536,4864773.852899998
7736,1987,-7682.084399998188,4864930.865400001
5724,1988,-7311.829500000924,4864805.7271
17322,1989,-7596.20320000127,4864981.900200002
